Open,Close,High,Low,Volume,Date
0,11294,11570,11567.5,,11/16/17
0,11633.5,11585,11576.5,,11/15/17
0,11719,12260,12251.5,,11/14/17
0,12055.5,12285,12281.5,,11/10/17
0,12247,12250,12227.5,,11/09/17
0,12650.5,12649.5,12560,,11/08/17
0,12599,12805,12799,,11/07/17
0,12870,12830,12824,,11/06/17
0,12682,12560,12557.5,,11/03/17
0,11546,11370,11360,,10/27/17
0,11716,11845,11835,,10/26/17
0,11821,11860,11820,,10/25/17
0,11940,11950,11945,,10/24/17
0,11665,11665,11665,,10/23/17
0,11670.5,12050,12045,,10/20/17
0,11675.5,11679.5,11675,,10/19/17
0,11586,11745,11741.5,,10/18/17
0,11702.5,11701.5,11669,,10/17/17
0,11805.5,11790,11780,,10/16/17
0,11610.5,11610,11600,,10/13/17
0,11338,11195,11191.5,,10/12/17
0,11061,10980,10960,,10/11/17
0,10868,10868,10868,,10/10/17
0,10929.5,10769,10669,,10/09/17
0,10515,10500,10486.5,,10/06/17
0,10448,10560,10549,,10/05/17
0,10522,10640,10634,,10/04/17
0,10532.5,10555,10551.5,,10/03/17
0,10304.5,10375,10360,,10/02/17
0,10415.5,10585,10415.5,,09/29/17
0,10358,10175,10170,,09/28/17
0,10157,10529,10510,,09/27/17
0,10395,10395,10395,,09/26/17
0,10491,10395,10390,,09/25/17
0,10342,10580,10575,,09/22/17
0,10930.5,10860,10854,,09/21/17
0,10950,10950,10950,,09/20/17
0,11069.5,10949,10945,,09/19/17
0,11164,11090,11005,,09/18/17
0,11265,11265,11265,,09/15/17
0,11485,11485,11485,,09/14/17
0,11270,11485,11269,,09/13/17
0,11904.5,11540,11531.5,,09/12/17
0,11692.5,11550,11536.5,,09/11/17
0,11524,11850,11840,,09/08/17
0,12086.25,12035,12030,,09/07/17
0,12102,11919,11915,,09/06/17
0,12020,12146,12144,,09/05/17
0,12193.5,12120,12115,,09/04/17
0,11972.75,12004,11973.75,,09/01/17
0,11740,11741,11616.5,,08/31/17
0,11520,11556,11552.5,,08/30/17
0,11647,11735,11732.5,,08/29/17
0,11426,11610,11604,,08/25/17
0,11689,11639,11634,,08/24/17
0,11606.5,11440,11429,,08/23/17
0,11250,11250,11250,,08/22/17
0,11263.5,11262.5,11199,,08/21/17
0,10928.5,10730,10711.5,,08/18/17
0,10670.5,10710,10699,,08/17/17
0,10706.5,10705.5,10549,,08/16/17
0,10298.5,10369,10355,,08/15/17
0,10407,10510,10408,,08/14/17
0,10615.5,10590,10585,,08/11/17
0,10710,10710,10710,,08/10/17
0,10717.5,10709,10705,,08/09/17
0,10591.5,10280,10276.5,,08/08/17
0,10360.5,10309,10304,,08/07/17
0,10209.5,10335,10331.5,,08/04/17
0,10335,10255,10250,,08/03/17
0,10304.5,10205,10200,,08/02/17
0,10241,10156,10150,,08/01/17
0,10168.5,10235,10230,,07/31/17
0,10155.5,10185,10175,,07/28/17
0,10087.5,10104,10090,,07/27/17
0,9994.5,9915,9910,,07/26/17
0,9955,9885,9881.5,,07/25/17
0,9726,9560,9554,,07/24/17
0,9469,9559,9468.5,,07/21/17
0,9445,9540,9534,,07/20/17
0,9601.5,9720,9715,,07/19/17
0,9733,9595,9570,,07/18/17
0,9560,9560,9560,,07/17/17
0,9529.5,9380,9375,,07/14/17
0,9166.5,9190,9182,,07/13/17
0,9159.5,9225,9200,,07/12/17
0,8885,8885,8885,,07/11/17
0,8961.5,8961,8882.5,,07/10/17
0,8879.75,8950,8944,,07/07/17
0,9037,9089,9036.5,,07/06/17
0,9121.5,9066,9061.5,,07/05/17
0,9141,9320,9120,,07/04/17
0,9346,9370,9360,,07/03/17
0,9347,9279,9265,,06/30/17
0,9251.5,9280,9271.5,,06/29/17
0,9225.5,9131,9115,,06/28/17
0,9212.5,9061,9054,,06/27/17
0,8973.5,9040,9034,,06/26/17
0,9031,9170,9070,,06/23/17
0,8967.5,8910,8904,,06/22/17
0,8952.5,8889,8880,,06/21/17
0,8768.5,8980,8896.5,,06/20/17
0,8952.5,8900,8890,,06/19/17
0,8882.75,8905,8900,,06/16/17
0,8790,8830,8827.5,,06/15/17
0,8883,8816,8810,,06/14/17
0,8738.5,8719,8715,,06/13/17
0,8735.5,8940,8934,,06/12/17
0,8924,8805,8800,,06/09/17
0,8758.5,8800,8757.5,,06/08/17
0,8800,8800,8800,,06/07/17
0,8820,8820,8820,,06/06/17
0,8866.75,8820,8815,,06/05/17
0,8874.25,8725,8710,,06/02/17
0,8793,8830,8824,,06/01/17
0,8922,8810,8806.5,,05/31/17
0,9072,9064,9019,,05/30/17
0,9040,9005,9000,,05/26/17
0,9000.5,9075,9061.5,,05/25/17
0,9057.5,9130,9056.5,,05/24/17
0,9301.5,9295,9287.5,,05/23/17
0,9351.5,9371,9365,,05/22/17
0,9325,9180,9175,,05/19/17
0,9136.5,9005,9000,,05/18/17
0,9166,9165,9159,,05/17/17
0,9064.5,9311,9010,,05/16/17
0,9177,9310,9176,,05/15/17
0,9276,9325,9320,,05/12/17
0,9291,9370,9307,,05/11/17
0,9078.5,9194,9190,,05/10/17
0,9173.5,9190,9185,,05/09/17
0,9107.5,9070,9033,,05/08/17
0,9107.5,8936,8930,,05/05/17
0,8969.5,9006,9000,,05/04/17
0,9177,9280,9273.5,,05/03/17
0,9463,9490,9450,,05/02/17
0,9404,9490,9481.5,,04/28/17
0,9288,9190,9179,,04/27/17
0,9179.5,9255,9250,,04/26/17
0,9270.5,9235,9220,,04/25/17
0,9206.5,9270,9266.5,,04/24/17
0,9295,9495,9390,,04/21/17
0,9435,9379,9370,,04/20/17
0,9286.25,9455,9445,,04/19/17
0,9255.5,9544,9539,,04/18/17
0,9695.25,9695,9689,,04/13/17
0,9679.5,9710,9680,,04/12/17
0,9782.5,10050,10040,,04/11/17
0,9950,9950,9950,,04/10/17
0,10123,9950,9947.5,,04/07/17
0,10019,10320,10309,,04/06/17
0,10230.25,10169,10164,,04/05/17
0,9914.75,9864,9860,,04/04/17
0,9875,9875,9875,,04/03/17
0,9962.5,9877,9850,,03/31/17
0,10074,9940,9931.5,,03/30/17
0,9740,9740,9740,,03/29/17
0,9928,9927,9737.5,,03/28/17
0,9703,9709,9705,,03/27/17
0,9807.5,9919,9899,,03/24/17
0,9967.75,9966.75,9910,,03/23/17
0,9955.5,9950,9945,,03/22/17
0,10097,10105,10100,,03/21/17
0,10104.25,10060,10045,,03/20/17
0,10290,10290,10290,,03/17/17
0,10162,10290,10270,,03/16/17
0,10143.5,10185,10180,,03/15/17
0,10170.5,10090,10085,,03/14/17
0,10113.5,10145,10099,,03/13/17
0,9840,10030,10024,,03/10/17
0,10520,10520,10520,,03/09/17
0,10142,10519,10516.5,,03/08/17
0,10588.75,10920,10700,,03/07/17
0,11039.75,11038.75,10891.5,,03/06/17
0,10936,10891,10889,,03/03/17
0,10725.25,10900,10897.5,,03/02/17
0,10974.5,11000,10989,,03/01/17
0,10900,10900,10900,,02/28/17
0,10993,10991,10894,,02/27/17
0,10808.5,10680,10675,,02/24/17
0,10526,10635,10631.5,,02/23/17
0,10753.5,10752.5,10707.5,,02/22/17
0,11045,11045,11045,,02/21/17
0,11094.25,11045,11035,,02/20/17
0,10993.75,10900,10878.5,,02/17/17
0,11011.75,10875,10870,,02/16/17
0,10873.5,10715,10706.5,,02/15/17
0,10715,10825,10820,,02/14/17
0,10680,10675,10642,,02/13/17
0,10614.75,10450,10439,,02/10/17
0,10232.5,10381,10376.5,,02/09/17
0,10443,10439,10430,,02/08/17
0,10299.75,10389,10384,,02/07/17
0,10396.5,10339,10334,,02/06/17
0,10171,10160,10154,,02/03/17
0,10341,10360,10340,,02/02/17
0,10193.25,10025,10020,,02/01/17
0,9899.5,9984,9870,,01/31/17
0,9622.5,9495,9491.5,,01/30/17
0,9420.5,9381,9375,,01/27/17
0,9352.5,9565,9353.5,,01/26/17
0,9765,9765,9765,,01/25/17
0,9741,9765,9755,,01/24/17
0,9655,9770,9654,,01/23/17
0,9648.5,9735,9731.5,,01/20/17
0,9873.5,10050,10039,,01/19/17
0,10175,10175,10175,,01/18/17
0,10111.5,10175,10171.5,,01/17/17
0,10212,10235,10230,,01/16/17
0,10399.5,10115,10110,,01/13/17
0,10224.25,9975,9961.5,,01/12/17
0,10127,10450,10439,,01/11/17
0,10562,10440,10430,,01/10/17
0,10337.75,10244,10230,,01/09/17
0,10191.25,10185,10180.5,,01/06/17
0,10241,10230,10225,,01/05/17
0,10164.5,9975,9965,,01/04/17
0,9854.5,10204,9853.5,,01/03/17
0,9964,10010,10000,,12/30/16
0,10066.5,10035,10030,,12/29/16
0,10038.5,10140,10125,,12/28/16
0,10353.75,10570,10565,,12/23/16
0,10674.25,10585,10570,,12/22/16
0,10980,10980,10980,,12/21/16
0,10868,10980,10948,,12/20/16
0,11130,11130,11130,,12/19/16
0,11119.5,11129,11120,,12/16/16
0,11249.5,11260,11240,,12/15/16
0,11367.5,11370,11361.5,,12/14/16
0,11337,11410,11405,,12/13/16
0,11251.25,11310,11265,,12/12/16
0,11422,11330,11324,,12/09/16
0,11058,11369,11365,,12/08/16
0,11361.5,11561,11544,,12/07/16
0,11566,11520,11514,,12/06/16
0,11125,11125,11125,,12/05/16
0,11404.75,11130,11122.5,,12/02/16
0,11156.5,11210,11190,,12/01/16
0,11195.75,10965,10960,,11/30/16
0,11027.75,11300,11296.5,,11/29/16
0,11582.5,11702,11676.5,,11/28/16
0,11513.5,11468,11460,,11/25/16
0,11533,11570,11566.5,,11/24/16
0,11553.5,11225,11222,,11/23/16
0,11325.75,11380,11324.75,,11/22/16
0,11353.5,11155,11150,,11/21/16
0,10800.25,11080,11076.5,,11/18/16
0,11200,11239,11236.5,,11/17/16
0,11284,11210,11201,,11/16/16
0,11250,11155,11145,,11/15/16
0,11215,11150,11120,,11/14/16
0,11164.5,11735,11630,,11/11/16
0,11495,11709,11704,,11/10/16
0,11532.5,11450,11445,,11/09/16
0,11217.5,11145,11136.5,,11/08/16
0,11088,10930,10883.5,,11/07/16
0,10418.5,10384,10375,,11/04/16
0,10439.5,10440,10355,,11/03/16
0,10548,10548,10548,,11/02/16
0,10367,10456,10441.5,,11/01/16
0,10437,10549,10544,,10/31/16
0,10265,10265,10265,,10/28/16
0,10330,10265,10260,,10/27/16
0,10224,10149,10144.5,,10/26/16
0,10020,10020,10020,,10/25/16
0,9995,9995,9995,,10/24/16
0,9918,9995,9989,,10/21/16
0,10086.5,10165,10162.5,,10/20/16
0,10265.5,10280,10249,,10/19/16
0,10366.75,10365.75,10330,,10/18/16
0,10251,10410,10396.5,,10/17/16
0,10447,10446,10430,,10/14/16
0,10575,10575,10575,,10/13/16
0,10521,10575,10549,,10/12/16
0,10378.5,10415,10410,,10/11/16
0,10473.5,10310,10302.5,,10/10/16
0,10150.25,10260,10254,,10/07/16
0,10204.5,10204,10117.5,,10/06/16
0,10155,10155,10155,,10/05/16
0,10190,10460,10190,,10/04/16
0,10299.5,10457,10185,,10/03/16
0,10528,10459,10455,,09/30/16
0,10390.75,10531,10510,,09/29/16
0,10651,10614,10610,,09/28/16
0,10585,10860,10584,,09/27/16
0,10485,10450,10436,,09/26/16
0,10545,10545,10545,,09/23/16
0,10615.5,10550,10542.5,,09/22/16
0,10301,10330,10311.5,,09/21/16
0,9920,9920,9920,,09/20/16
0,10101.5,9921,9825,,09/19/16
0,9745,9745,9745,,09/16/16
0,9662.5,9745,9740,,09/15/16
0,9788,9770,9750,,09/14/16
0,9809.25,10020,10013.5,,09/13/16
0,10033.25,10025,10022,,09/12/16
0,10310,10310,10310,,09/09/16
0,10299.5,10310,10305,,09/08/16
0,10161.5,10140,10130,,09/07/16
0,10057.75,10060,10054,,09/06/16
0,10015,10050,9999,,09/05/16
0,10004,9880,9875,,09/02/16
0,9725,9725,9725,,09/01/16
0,9707.5,9724,9720,,08/31/16
0,9775.25,9719,9710,,08/30/16
0,9795,9795,9795,,08/26/16
0,9791.75,9795,9792.5,,08/25/16
0,9940.5,10220,10210,,08/24/16
0,10240,10240,10240,,08/23/16
0,10220,10220,10220,,08/22/16
0,10307,10251,10245,,08/19/16
0,10155,10155,10155,,08/18/16
0,10169.5,10155,10150,,08/17/16
0,10208.5,10330,10325,,08/16/16
0,10445,10445,10445,,08/15/16
0,10260.75,10445,10439,,08/12/16
0,10690.5,10700,10684,,08/11/16
0,10815,10911,10896.5,,08/10/16
0,10734.5,10730,10720,,08/09/16
0,10726.5,10789,10780,,08/08/16
0,10676,10579,10575,,08/05/16
0,10440,10440,10437.5,,08/04/16
0,10650,10692,10643,,08/03/16
0,10795,10795,10790,,08/02/16
0,10705,10710,10702.5,,08/01/16
0,10445,10630,10441.5,,07/29/16
0,10535,10535,10530,,07/28/16
0,10360,10359,10354.5,,07/27/16
0,10315,10320,10310,,07/26/16
0,10440,10440,10435,,07/25/16
0,10655,10660,10650,,07/22/16
0,10445,10445,10445,,07/21/16
0,10555,10555,10555,,07/20/16
0,10555,10554,10550,,07/19/16
0,10310,10310,10280,,07/18/16
0,10360,10360,10355,,07/15/16
0,10370,10370,10318.5,,07/14/16
0,10290,10290,10280,,07/13/16
0,10090,10090,10090,,07/12/16
0,10090,10089,10085,,07/11/16
0,9740,9739,9730,,07/08/16
0,9810,9810,9805,,07/07/16
0,9675,9675,9672.5,,07/06/16
0,10085,10084,10080,,07/05/16
0,10300,10300,10290,,07/04/16
0,9535,9925.5,9415,,07/01/16
0,9415,9420,9400,,06/30/16
0,9280,9280,9274,,06/29/16
0,9135,9135,9130,,06/28/16
0,8960,8959,8940,,06/27/16
0,8900,8905,8894,,06/24/16
0,9180,9180,9175,,06/23/16
0,9230,9230,9182.25,,06/22/16
0,9210,9210,9210,,06/21/16
0,9210,9209,9198,,06/20/16
0,9050,9050,9040,,06/17/16
0,9070,9070,9070,,06/16/16
0,9070,9070,9064,,06/15/16
0,8805,8905,8800,,06/14/16
0,8825,8825,8815,,06/13/16
0,8950,8950,8880.25,,06/10/16
0,8950,8950,8944,,06/09/16
0,8825,8825,8820,,06/08/16
0,8565,8565,8559,,06/07/16
0,8625,8625,8622.5,,06/06/16
0,8510,8509,8504,,06/03/16
0,8365,8380,8361.5,,06/02/16
0,8465,8465,8465,,06/01/16
0,8375,8375,8375,,05/31/16
0,8375,8400.5,8370,,05/27/16
0,8375,8374,8340,,05/26/16
0,8340,8340,8330,,05/25/16
0,8340,8340,8335,,05/24/16
0,8310,8310,8307.5,,05/23/16
0,8490,8490,8490,,05/20/16
0,8490,8585,8485,,05/19/16
0,8640,8640,8640,,05/18/16
0,8630,8630,8624,,05/17/16
0,8640,8640,8635,,05/16/16
0,8585,8597.5,8580,,05/13/16
0,8775,8775,8765,,05/12/16
0,8635,8635,8635,,05/11/16
0,8635,8635,8630,,05/10/16
0,8730,8730,8610,,05/09/16
0,8960,8959,8935,,05/06/16
0,9300,9300,8978,,05/05/16
0,9390,9389,9385,,05/04/16
0,9460,9460,9460,,05/03/16
0,9460,9460,9455,,04/29/16
0,9150,9150,9145,,04/28/16
0,9200,9199,9190,,04/27/16
0,9060,9060,9050,,04/26/16
0,9130,9130,9130,,04/25/16
0,9130,9130,9058,,04/22/16
0,9430,9431,9424,,04/21/16
0,9215,9215,9210,,04/20/16
0,8950,8950,8950,,04/19/16
0,8950,8955,8913,,04/18/16
0,8885,8885,8880,,04/15/16
0,8880,8880,8875,,04/14/16
0,8920,8919,8913.5,,04/13/16
0,8655,8660,8650.5,,04/12/16
0,8555,8555,8550,,04/11/16
0,8405,8485,8401.5,,04/08/16
0,8460,8460,8456.5,,04/07/16
0,8470,8865,8442.38,,04/06/16
0,8275,8275,8270.5,,04/05/16
0,8380,8380,8380,,04/04/16
0,8380,8380,8371,,04/01/16
0,8280,8281,8275.5,,03/31/16
0,8425,8426,8411.5,,03/30/16
0,8575,8570,8570,,03/29/16
0,8625,8625,8625,,03/24/16
0,8625,8625,8620,,03/23/16
0,8855,8855,8855,,03/22/16
0,8615,8615,8610,,03/21/16
0,8855,8855,8851.5,,03/18/16
0,8645,8650,8640,,03/17/16
0,8535,8535,8535,,03/16/16
0,8535,8540,8531.5,,03/15/16
0,8705,8704,8700,,03/14/16
0,8770,8790,8765,,03/11/16
0,8735,8780,8730,,03/10/16
0,8785,8785,8781.5,,03/09/16
0,9040,9050,9030,,03/08/16
0,9375,9375,9358,,03/07/16
0,9050,9049,9043,,03/04/16
0,8785,8971.75,8777.5,,03/03/16
0,8760,8759,8696.5,,03/02/16
0,8420,8420,8420,,03/01/16
0,8420,8420,8416.5,,02/29/16
0,8410,8411,8402.5,,02/26/16
0,8520,8520,8520,,02/25/16
0,8520,8526,8515,,02/24/16
0,8675,8700,8667.5,,02/23/16
0,8695,8695,8690,,02/22/16
0,8340,8341,8335,,02/19/16
0,8305,8305,8300,,02/18/16
0,8240,8250,8235,,02/17/16
0,8120,8120,8120,,02/16/16
0,8120,8120,8100,,02/15/16
0,7720,7788.5,7714,,02/12/16
0,8040,8040,8040,,02/11/16
0,8040,8040,8035,,02/10/16
0,8100,8099,8085,,02/09/16
0,8055,8057,8050,,02/08/16
0,8485,8485,8474,,02/05/16
0,8545,8545,8535,,02/04/16
0,8440,8440,8434,,02/03/16
0,8460,8460,8341,,02/02/16
0,8450,8450,8440,,02/01/16
0,8545,8550,8540,,01/29/16
0,8570,8570,8564,,01/28/16
0,8545,8545,8545,,01/27/16
0,8545,8545,8540,,01/26/16
0,8725,8725,8725,,01/25/16
0,8505,8505,8505,,01/22/16
0,8505,8710,8500,,01/21/16
0,8565,8565,8560,,01/20/16
0,8680,8680,8676.5,,01/19/16
0,8500,8506,8495.5,,01/18/16
0,8380,8380,8375,,01/15/16
0,8350,8350,8345,,01/14/16
0,8260,8260,8250,,01/13/16
0,8180,8180,8176.5,,01/12/16
0,8310,8310,8304,,01/11/16
0,8315,8315,8315,,01/08/16
0,8315,8320,8310,,01/07/16
0,8480,8480,8469,,01/06/16
0,8620,8621.2,8600,,01/05/16
0,8515,8515,8510,,01/04/16
0,8732,8732,8732,,12/31/15
0,8610,8625,8603.8,,12/30/15
0,8560,8560,8548,,12/29/15
0,8590,8589,8560,,12/24/15
0,8700,8700,8700,,12/23/15
0,8710,8710,8710,,12/22/15
0,8710,8847,8704,,12/21/15
0,8655,8655,8650,,12/18/15
0,8605,8611,8602.5,,12/17/15
0,8675,8765,8671.3,,12/16/15
0,8650,8649,8643.8,,12/15/15
0,8565,8566,8560,,12/14/15
0,8655,8655,8651.5,,12/11/15
0,8530,8530,8526.5,,12/10/15
0,8725,8800,8720,,12/09/15
0,8580,8579,8570,,12/08/15
0,9025,9025,9025,,12/07/15
0,9025,9025,9020,,12/04/15
0,8760,8760,8754,,12/03/15
0,8840,8840,8840,,12/02/15
0,8735,8735,8735,,12/01/15
0,8735,8751,8730,,11/30/15
0,8765,8766,8760,,11/27/15
0,9120,9164,9100,,11/26/15
0,8650,8874,8644,,11/25/15
0,8425,8734.5,8159,,11/24/15
0,8160,8161,8154,,11/23/15
0,8900,8901,8897.5,,11/20/15
0,8885,8890,8881.5,,11/19/15
0,8955,8960,8951.5,,11/18/15
0,9165,9165,9160,,11/17/15
0,9405,9405,9400,,11/16/15
0,9365,9365,9359,,11/13/15
0,9370,9376,9366.5,,11/12/15
0,9450,9451,9425,,11/11/15
0,9495,9495,9489,,11/10/15
0,9600,9596.2,9550,,11/09/15
0,9725,9725,9721.5,,11/06/15
0,9690,9690,9680,,11/05/15
0,9970,9988,9964,,11/04/15
0,9995,10000,9991.5,,11/03/15
0,10135,10135,10135,,11/02/15
0,10135,10135,10131.5,,10/30/15
0,10475,10476,10470,,10/29/15
0,10485,10485,10485,,10/28/15
0,10465,10465,10465,,10/27/15
0,10600,10600,10600,,10/26/15
0,10600,10600,10575,,10/23/15
0,10320,10320,10320,,10/22/15
0,10320,10320,10316.5,,10/21/15
0,10280,10290,10276.5,,10/20/15
0,10415,10415,10300,,10/19/15
0,10460,10461,10455,,10/16/15
0,10575,10576,10571.5,,10/15/15
0,10375,10390,10371.5,,10/14/15
0,10400,10406,10396.5,,10/13/15
0,10635,10635,10630,,10/12/15
0,10710,10710,10462.5,,10/09/15
0,10070,10137.5,10060,,10/08/15
0,10220,10220,10108,,10/07/15
0,9910,9910,9900,,10/06/15
0,9935,9935,9930,,10/05/15
0,9930,9930,9925,,10/02/15
0,10390,10410,10386.5,,10/01/15
0,10070,10070,10065,,09/30/15
0,9840,9840,9840,,09/29/15
0,9840,9851,9836.5,,09/28/15
0,9820,9819,9815,,09/25/15
0,9715,9715,9710,,09/24/15
0,9810,9810,9805,,09/23/15
0,9680,9680,9676.5,,09/22/15
0,9705,9828.5,9700,,09/21/15
0,9760,9761,9753,,09/18/15
0,9890,9890,9875,,09/17/15
0,10110,10111,10105.5,,09/16/15
0,9850,9850,9846.5,,09/15/15
0,10190,10190,10190,,09/14/15
0,10190,10323,10184,,09/11/15
0,10065,10065,10065,,09/10/15
0,10065,10064,10049,,09/09/15
0,9850,9886,9846.5,,09/08/15
0,9810,9821,9803,,09/07/15
0,9785,9785,9780,,09/04/15
0,10025,10050,10021.5,,09/03/15
0,9745,9760,9740,,09/02/15
0,9940,9950,9934,,09/01/15
0,9835,9834,9829,,08/28/15
0,9730,9730,9724,,08/27/15
0,9475,9480,9469,,08/26/15
0,9305,9305,9305,,08/25/15
0,10110,10110,10110,,08/24/15
0,10390,10390,10390,,08/21/15
0,10330,10359,10330,,08/20/15
0,10330,10393,10326.5,,08/19/15
0,10305,10311,10301.5,,08/18/15
0,10560,10608,10550,,08/17/15
0,10500,10573.1,10496.5,,08/14/15
0,10460,10460,10460,,08/13/15
0,10460,10460,10455,,08/12/15
0,10700,10701,10685,,08/11/15
0,10935,10938,10925,,08/10/15
0,10800,10800,10786.5,,08/07/15
0,10820,10821,10807,,08/06/15
0,10790,10801,10784,,08/05/15
0,10835,10859,10830,,08/04/15
0,10925,10925,10925,,08/03/15
0,10925,10925,10925,,07/31/15
0,10925,10925,10915,,07/30/15
0,11110,11111,11106.5,,07/29/15
0,11180,11190,11175,,07/28/15
0,10925,10981,10910,,07/27/15
0,11175,11175,11170,,07/24/15
0,11240,11255,11234,,07/23/15
0,11545,11550,11525,,07/22/15
0,11775,11775,11760,,07/21/15
0,11470,11469,11460,,07/20/15
0,11425,11425,11419,,07/17/15
0,11420,11420,11410,,07/16/15
0,11735,11735,11730,,07/15/15
0,11385,11385,11380,,07/14/15
0,11455,11713.5,11450,,07/13/15
0,11275,11275,11217.25,,07/10/15
0,11290,11429,11285.5,,07/09/15
0,10900,10912,10872,,07/08/15
0,11560,11560,11560,,07/07/15
0,11560,11560,11546.5,,07/06/15
0,12060,12060,12060,,07/03/15
0,12060,12060,12054,,07/02/15
0,11905,11925,11901.5,,07/01/15
0,11680,11680,11675,,06/30/15
0,11715,11715.5,11710,,06/29/15
0,12495,12495,12490,,06/26/15
0,12780,12780,12780,,06/25/15
0,12780,12780,12776.5,,06/24/15
0,12590,12590,12590,,06/23/15
0,12600,12600,12600,,06/22/15
0,12600,12600,12594,,06/19/15
0,12860,12859,12840,,06/18/15
0,12850,12849,12843,,06/17/15
0,12735,12735,12735,,06/16/15
0,12735,12737,12730,,06/15/15
0,13065,13065,13060,,06/12/15
0,13465,13465,13460,,06/11/15
0,13575,0,0,,06/10/15
0,13095,13095,12865,,06/09/15
0,12865,12865,12865,,06/08/15
0,12840,12840,12840,,06/05/15
0,12940,12940,12940,,06/04/15
0,12940,12940,12929,,06/03/15
0,12540,12540,12540,,06/02/15
0,12675,12675,12675,,06/01/15
0,12675,12680,12589,,05/29/15
0,12840,12840,12830,,05/28/15
0,12650,12650,12650,,05/27/15
0,12650,12651,12624.5,,05/26/15
0,13015,13015,13015,,05/22/15
0,13015,13015,12830,,05/21/15
0,12830,12830,12824,,05/20/15
0,13390,13390,13047,,05/19/15
0,13685,13802,13655.8,,05/18/15
0,13655,13671,13650,,05/15/15
0,13830,13880,13738,,05/14/15
0,14040,14040,14035.5,,05/13/15
0,14120,14120,14110,,05/12/15
0,14285,14290,14281.5,,05/11/15
0,13915,13915,13915,,05/08/15
0,14415,14415,14415,,05/07/15
0,14415,14415,14410,,05/06/15
0,13760,13760,13760,,05/05/15
0,13760,13760,13707.5,,05/01/15
0,13860,13860,13765,,04/30/15
0,13285,13301,13281.5,,04/29/15
0,13230,13230,13225,,04/28/15
0,12860,12860,12860,,04/27/15
0,12545,12545,12545,,04/24/15
0,12545,12544.5,12541.5,,04/23/15
0,12625,12770,12621.5,,04/22/15
0,12370,12370,12370,,04/21/15
0,12730,12730,12730,,04/20/15
0,12890,12890,12890,,04/17/15
0,12515,12515,12515,,04/16/15
0,12260,12260,12260,,04/15/15
0,12520,12520,12520,,04/14/15
0,12520,12530,12510,,04/13/15
0,12545,12545,12545,,04/10/15
0,12545,12545,12540,,04/09/15
0,12725,12760,12523.5,,04/08/15
0,12930,12930,12930,,04/07/15
0,12330,12330,12330,,04/02/15
0,12460,12460,12460,,04/01/15
0,13045,13045,13045,,03/31/15
0,13045,13045,13039,,03/30/15
0,13615,13615,13615,,03/27/15
0,13615,13614,13605,,03/26/15
0,13680,13690,13660,,03/25/15
0,14200,14200,14200,,03/24/15
0,14200,14199,14190,,03/23/15
0,13955,13954,13950,,03/20/15
0,13575,13575,13575,,03/19/15
0,13560,13560,13560,,03/18/15
0,13805,13805,13805,,03/17/15
0,13850,13850,13850,,03/16/15
0,13825,13825,13825,,03/13/15
0,13975,13975,13975,,03/12/15
0,14075,14075,14075,,03/11/15
0,14415,14415,14415,,03/10/15
0,14085,14085,14085,,03/09/15
0,14085,14174,14079,,03/06/15
0,14055,14055,14050,,03/05/15
0,13600,13600,13600,,03/04/15
0,13885,13885,13885,,03/03/15
0,14045,14045,14045,,03/02/15
0,14400,14400,14400,,02/27/15
0,14400,14408,14395,,02/26/15
0,14250,14250,14250,,02/25/15
0,13915,13915,13915,,02/24/15
0,13915,13917,13911.5,,02/23/15
0,13950,13950,13944,,02/20/15
0,14125,14125,14125,,02/19/15
0,14125,14125,14099,,02/18/15
0,14215,14221,14205,,02/17/15
0,14430,14441,14425,,02/16/15
0,14745,14744,14735,,02/13/15
0,14605,14630.6,14600,,02/12/15
0,14710,14720,14704,,02/11/15
0,15050,15050,15050,,02/10/15
0,14965,14965,14965,,02/09/15
0,14965,14970,14950,,02/06/15
0,14930,14930,14930,,02/05/15
0,15375,15375,15375,,02/04/15
0,15375,15375,15349,,02/03/15
0,15050,15273,15046.5,,02/02/15
0,14705,14705,14705,,01/30/15
0,14930,14930,14930,,01/29/15
0,14675,14675,14675,,01/28/15
0,14375,14375,14375,,01/27/15
0,14405,14405,14405,,01/26/15
0,14720,14720,14720,,01/23/15
0,14770,14770,14770,,01/22/15
0,14540,14540,14540,,01/21/15
0,14400,14400,14400,,01/20/15
0,14400,14425,14385.5,,01/19/15
0,14360,14360,14355,,01/16/15
0,14250,14250,14250,,01/15/15
0,14250,14250,14244,,01/14/15
0,14955,14955,14955,,01/13/15
0,14955,15028,14950,,01/12/15
0,15330,15330,15330,,01/09/15
0,15455,15455,15455,,01/08/15
0,15455,15455,15350,,01/07/15
0,15285,15285,15275,,01/06/15
0,14880,14880,14880,,01/05/15
0,14935,14935,14935,,01/02/15
0,14855,14855,14855,,12/31/14
0,15110,15110,15110,,12/30/14
0,15110,15110,15103,,12/29/14
0,15275,15274,15250,,12/24/14
0,15380,15625,15355,,12/23/14
0,15350,15350,15350,,12/22/14
0,15350,15450,15324,,12/19/14
0,15505,15505,15500.5,,12/18/14
0,15430,15430,15425.5,,12/17/14
0,16098,16660,16098,,12/16/14
0,16660,16740,16376,,12/15/14
0,16335,16336,16330,,12/12/14
0,16150,16150,16146.5,,12/11/14
0,16425,16424,16420,,12/10/14
